State,County,Year,Total Households ,Average Household Income,Median Household Income,Total Shelter,Mortgage Interest,   Mortgage Interest,   Mortgage Interest,Property Taxes,   Property Taxes,   Property Taxes,Rental Costs,Property Management Fees,Housing For Someone At School,Lodging Away From Home,Electricity,Fuel Oil ,Natural Gas,Septic Tank Cleaning,Trash And Garbage Collection,Water And Sewage,Cellular Phone Service
Texas,Presidio,2022,"2,656","$52,221","$34,708","$8,160.45","$1,502.05","$1,462.34",$39.71,"$1,703.94","$1,621.68",$82.26,$80.03,$86.70,$25.64,$110.00,"$1,570.76",$28.16,$232.67,$6.59,$194.45,$521.14,"$1,115.32"
Texas,Rains,2022,"4,915","$78,781","$65,837","$9,855.44","$2,002.81","$1,948.06",$54.75,"$2,215.79","$2,115.61",$100.19,$104.11,$110.15,$37.14,$137.84,"$1,786.85",$34.76,$264.49,$7.66,$222.49,$596.99,"$1,307.44"
Texas,Randall,2022,"54,663","$94,517","$72,001","$11,084.87","$2,468.61","$2,408.34",$60.27,"$2,437.41","$2,340.36",$97.05,$105.78,$119.62,$43.71,$150.82,"$1,879.36",$37.46,$281.73,$7.15,$231.27,$621.37,"$1,436.45"
Texas,Reagan,2022,"1,230","$71,501","$60,118","$10,596.35","$2,513.41","$2,457.09",$56.32,"$2,248.11","$2,168.37",$79.74,$80.66,$97.41,$42.35,$131.08,"$1,848.45",$34.76,$275.19,$6.42,$226.46,$614.31,"$1,456.17"
Texas,Real,2022,"1,473","$55,697","$41,639","$8,863.93","$1,642.96","$1,597.57",$45.39,"$1,998.03","$1,889.34",$108.69,$102.63,$105.41,$26.16,$132.10,"$1,675.43",$32.68,$253.71,$7.67,$212.54,$559.97,"$1,165.31"
Texas,Red River,2022,"5,364","$54,837","$42,621","$8,244.68","$1,570.15","$1,529.07",$41.07,"$1,689.39","$1,599.89",$89.51,$84.20,$83.52,$27.28,$116.32,"$1,602.22",$27.87,$232.86,$6.69,$197.21,$526.64,"$1,161.39"
Texas,Reeves,2022,"4,327","$57,345","$43,053","$11,039.79","$2,534.61","$2,467.27",$67.34,"$1,858.03","$1,763.08",$94.95,$117.40,$91.44,$34.39,$154.51,"$1,497.70",$28.12,$300.69,$6.14,$224.40,$540.18,"$1,221.94"
Texas,Refugio,2022,"2,932","$66,405","$48,897","$9,192.93","$1,858.69","$1,811.37",$47.33,"$1,999.56","$1,908.75",$90.81,$93.58,$96.99,$32.34,$129.34,"$1,716.30",$31.61,$254.38,$7.10,$211.70,$569.56,"$1,250.21"
Texas,Roberts,2022,331,"$94,017","$74,757","$10,309.80","$2,219.50","$2,164.32",$55.17,"$2,271.74","$2,171.21",$100.53,$108.80,$111.11,$36.53,$145.04,"$1,833.64",$36.60,$281.76,$7.67,$224.79,$607.35,"$1,337.60"
Texas,Robertson,2022,"6,978","$75,114","$50,447","$9,579.98","$1,846.95","$1,802.63",$44.32,"$1,823.11","$1,748.13",$74.98,$79.05,$89.74,$30.54,$117.36,"$1,688.76",$29.22,$247.43,$6.18,$202.66,$546.36,"$1,281.06"
Texas,Rockwall,2022,"39,922","$144,560","$111,550","$11,393.92","$2,789.61","$2,722.23",$67.38,"$2,650.29","$2,556.58",$93.71,$101.82,$116.48,$55.35,$152.21,"$1,962.97",$38.28,$287.68,$7.18,$243.91,$656.50,"$1,553.54"
Texas,Runnels,2022,"4,083","$65,804","$48,566","$9,251.03","$1,847.08","$1,801.22",$45.87,"$1,911.43","$1,824.48",$86.95,$89.01,$91.56,$30.03,$125.84,"$1,689.94",$30.19,$250.05,$6.87,$208.44,$557.04,"$1,256.33"
Texas,Rusk,2022,"18,780","$79,507","$57,522","$9,489.99","$1,939.46","$1,889.38",$50.08,"$2,055.35","$1,968.26",$87.09,$88.28,$97.80,$34.95,$125.47,"$1,750.49",$32.66,$257.49,$7.05,$215.46,$579.16,"$1,299.53"
Texas,Sabine,2022,"4,660","$61,438","$43,727","$8,515.30","$1,549.18","$1,506.81",$42.37,"$1,837.11","$1,741.54",$95.57,$93.81,$95.15,$24.34,$122.06,"$1,638.71",$29.86,$243.05,$7.27,$204.46,$541.57,"$1,131.96"
Texas,San Augustine,2022,"3,470","$57,552","$39,754","$8,184.75","$1,480.10","$1,440.67",$39.43,"$1,703.75","$1,623.17",$80.57,$73.16,$85.39,$23.93,$106.79,"$1,603.05",$27.78,$235.65,$6.50,$199.01,$528.52,"$1,130.40"
Texas,San Jacinto,2022,"11,574","$69,540","$44,680","$10,234.43","$2,203.91","$2,144.03",$59.88,"$2,349.01","$2,252.17",$96.84,$103.21,$113.86,$43.63,$139.24,"$1,839.94",$35.84,$272.10,$7.64,$229.32,$614.86,"$1,369.09"
Texas,San Patricio,2022,"24,732","$79,918","$58,663","$9,592.45","$2,085.66","$2,035.05",$50.61,"$2,049.66","$1,964.84",$84.82,$85.79,$95.27,$36.91,$126.52,"$1,749.74",$32.01,$254.09,$6.64,$214.82,$579.02,"$1,319.78"
Texas,San Saba,2022,"2,279","$67,718","$45,183","$9,173.59","$1,773.48","$1,727.04",$46.44,"$2,057.50","$1,953.09",$104.41,$102.34,$109.62,$29.54,$134.21,"$1,707.20",$33.12,$256.19,$7.58,$215.04,$569.95,"$1,211.32"
Texas,Schleicher,2022,"1,044","$78,371","$54,861","$9,468.99","$1,881.24","$1,835.34",$45.90,"$1,981.29","$1,890.70",$90.59,$98.18,$96.14,$29.25,$129.50,"$1,732.19",$32.34,$255.35,$7.24,$208.99,$569.93,"$1,265.95"
Texas,Scurry,2022,"5,983","$73,738","$53,481","$8,949.21","$1,826.45","$1,779.60",$46.85,"$1,889.64","$1,805.67",$83.97,$88.25,$89.29,$31.79,$126.49,"$1,675.30",$29.99,$245.20,$6.76,$208.06,$552.81,"$1,249.37"
Texas,Shackelford,2022,"1,358","$81,221","$68,202","$9,769.86","$1,937.61","$1,883.50",$54.11,"$2,207.29","$2,099.99",$107.30,$108.05,$109.62,$37.22,$141.54,"$1,759.16",$34.64,$263.45,$7.73,$220.63,$587.24,"$1,269.42"
Texas,Shelby,2022,"9,621","$63,584","$40,738","$8,466.10","$1,652.99","$1,610.06",$42.93,"$1,657.95","$1,576.04",$81.91,$79.21,$87.55,$27.82,$118.64,"$1,611.73",$26.89,$227.72,$6.41,$196.33,$519.46,"$1,139.16"
Texas,Sherman,2022,"1,110","$80,708","$58,685","$9,540.10","$2,064.65","$2,010.17",$54.48,"$2,025.03","$1,932.62",$92.42,$86.87,$89.38,$39.29,$132.01,"$1,758.56",$32.33,$256.00,$6.82,$212.12,$580.51,"$1,345.02"
Texas,Smith,2022,"87,939","$81,568","$59,914","$9,865.76","$2,029.77","$1,978.70",$51.07,"$2,112.17","$2,021.92",$90.25,$95.79,$103.97,$35.84,$134.57,"$1,769.01",$33.30,$262.65,$7.00,$217.47,$581.85,"$1,328.24"
Texas,Somervell,2022,"3,384","$87,007","$63,223","$10,358.37","$2,284.85","$2,224.42",$60.43,"$2,352.46","$2,252.34",$100.13,$105.91,$111.70,$44.41,$143.68,"$1,849.75",$36.42,$271.28,$7.53,$227.19,$617.92,"$1,393.33"
Texas,Starr,2022,"18,239","$50,436","$32,927","$7,313.78","$1,438.14","$1,405.72",$32.42,"$1,340.76","$1,279.50",$61.26,$53.07,$55.96,$24.82,$88.55,"$1,481.71",$21.91,$200.35,$5.09,$176.59,$482.18,"$1,125.25"
Texas,Stephens,2022,"3,591","$69,329","$46,989","$8,840.78","$1,666.62","$1,622.18",$44.44,"$1,865.07","$1,772.78",$92.29,$87.71,$96.57,$26.77,$120.72,"$1,656.59",$30.32,$240.69,$7.09,$205.45,$545.91,"$1,201.73"
Texas,Sterling,2022,520,"$77,672","$64,254","$9,936.48","$2,095.66","$2,046.61",$49.06,"$2,021.71","$1,932.30",$89.41,$88.46,$100.68,$33.76,$133.09,"$1,766.86",$32.74,$257.82,$6.59,$213.43,$575.69,"$1,328.60"
Texas,Stonewall,2022,586,"$63,813","$47,655","$8,942.42","$1,761.88","$1,716.57",$45.31,"$1,992.09","$1,897.20",$94.88,$89.55,$98.94,$29.92,$125.93,"$1,694.84",$30.27,$250.82,$7.05,$218.17,$563.69,"$1,197.81"
Texas,Sutton,2022,"1,420","$79,221","$57,926","$8,942.83","$1,848.10","$1,802.68",$45.42,"$1,813.55","$1,728.34",$85.21,$82.42,$86.77,$33.02,$119.38,"$1,665.09",$29.24,$244.63,$6.46,$203.18,$545.46,"$1,245.14"
Texas,Swisher,2022,"2,548","$58,689","$47,425","$9,729.98","$2,043.64","$1,994.49",$49.15,"$2,045.56","$1,955.76",$89.80,$89.71,$97.24,$34.29,$130.88,"$1,746.42",$32.68,$259.91,$6.86,$216.87,$579.33,"$1,307.32"
Texas,Tarrant,2022,"785,898","$99,661","$70,254","$10,673.16","$2,531.60","$2,472.31",$59.28,"$2,380.19","$2,294.01",$86.18,$87.84,$102.42,$46.98,$139.44,"$1,865.02",$34.85,$271.43,$6.64,$229.38,$619.17,"$1,475.64"
Texas,Taylor,2022,"55,092","$75,639","$56,626","$9,810.17","$2,006.01","$1,959.25",$46.76,"$1,963.48","$1,879.85",$83.63,$86.70,$93.76,$31.06,$129.23,"$1,718.52",$30.99,$253.22,$6.26,$206.56,$560.74,"$1,303.93"
Texas,Terrell,2022,345,"$65,738","$45,570","$8,527.85","$1,595.71","$1,554.10",$41.61,"$1,834.51","$1,745.83",$88.68,$96.78,$84.87,$24.04,$117.19,"$1,639.96",$31.26,$245.53,$7.12,$198.52,$550.75,"$1,162.35"
Texas,Terry,2022,"4,088","$64,417","$42,225","$9,054.14","$1,762.75","$1,720.33",$42.42,"$1,747.09","$1,671.58",$75.51,$75.10,$84.87,$28.70,$114.79,"$1,639.44",$28.25,$234.75,$6.05,$196.67,$529.58,"$1,225.38"
Texas,Throckmorton,2022,685,"$62,663","$44,319","$8,945.30","$1,642.84","$1,598.74",$44.09,"$1,949.43","$1,851.64",$97.79,$94.12,$100.70,$26.10,$122.71,"$1,675.58",$31.04,$251.83,$7.34,$214.46,$556.49,"$1,193.53"
Texas,Titus,2022,"11,225","$64,767","$48,330","$8,639.69","$1,742.29","$1,700.47",$41.82,"$1,765.01","$1,686.15",$78.86,$74.32,$82.15,$28.48,$113.44,"$1,636.35",$27.82,$235.89,$6.60,$199.90,$538.33,"$1,233.68"
Texas,Tom Green,2022,"46,176","$75,566","$54,718","$9,597.14","$1,974.06","$1,928.08",$45.98,"$1,944.47","$1,860.77",$83.69,$83.92,$95.90,$30.94,$124.43,"$1,710.11",$31.15,$250.73,$6.42,$207.43,$558.94,"$1,287.97"
Texas,Travis,2022,"546,371","$118,092","$80,415","$11,227.41","$2,820.50","$2,760.20",$60.30,"$2,414.41","$2,332.60",$81.80,$85.70,$104.52,$48.89,$146.47,"$1,906.13",$36.30,$279.52,$6.04,$232.08,$628.54,"$1,531.18"
Texas,Trinity,2022,"6,261","$62,352","$45,461","$8,688.71","$1,638.10","$1,595.77",$42.33,"$1,823.28","$1,732.85",$90.43,$81.61,$92.08,$26.79,$118.70,"$1,647.55",$29.37,$240.52,$6.83,$204.31,$538.17,"$1,184.77"
Texas,Tyler,2022,"8,050","$63,378","$50,099","$8,795.26","$1,743.83","$1,699.61",$44.21,"$1,896.19","$1,798.31",$97.88,$87.01,$97.63,$29.02,$123.12,"$1,658.53",$31.08,$243.48,$7.07,$207.88,$550.85,"$1,206.58"
Texas,Upshur,2022,"15,801","$74,205","$56,095","$9,831.56","$1,998.84","$1,946.35",$52.49,"$2,145.63","$2,053.06",$92.56,$95.59,$104.65,$36.37,$133.45,"$1,780.07",$33.50,$260.99,$7.24,$218.85,$589.47,"$1,314.72"
Texas,Upton,2022,"1,290","$79,480","$63,288","$9,888.38","$2,203.55","$2,150.83",$52.71,"$2,118.10","$2,034.11",$83.99,$82.18,$93.71,$38.77,$131.33,"$1,801.49",$34.03,$261.04,$6.23,$221.75,$596.26,"$1,387.23"
Texas,Uvalde,2022,"9,110","$63,236","$45,693","$8,509.40","$1,668.56","$1,628.22",$40.34,"$1,696.24","$1,619.78",$76.46,$73.12,$79.10,$28.97,$108.14,"$1,613.54",$27.88,$231.53,$6.10,$194.29,$527.79,"$1,195.81"
Texas,Val Verde,2022,"16,059","$59,580","$44,111","$8,388.89","$1,736.18","$1,698.44",$37.75,"$1,608.10","$1,538.01",$70.09,$66.87,$75.46,$27.68,$107.50,"$1,583.80",$26.37,$229.09,$5.50,$192.34,$517.75,"$1,189.14"
Texas,Van Zandt,2022,"22,059","$74,577","$57,544","$9,893.07","$2,045.42","$1,992.58",$52.84,"$2,154.42","$2,056.83",$97.59,$99.72,$105.72,$36.66,$136.87,"$1,779.84",$33.78,$264.02,$7.31,$219.81,$588.97,"$1,318.75"
Texas,Victoria,2022,"34,415","$80,352","$58,595","$9,834.19","$2,060.78","$2,008.12",$52.67,"$2,175.39","$2,084.65",$90.75,$98.14,$103.92,$36.61,$137.22,"$1,761.36",$33.30,$258.93,$7.16,$216.26,$583.95,"$1,311.26"
Texas,Walker,2022,"24,042","$65,332","$45,722","$10,357.54","$2,184.79","$2,128.30",$56.49,"$2,211.09","$2,122.15",$88.94,$95.74,$107.52,$42.72,$134.91,"$1,793.12",$34.13,$264.07,$6.89,$219.46,$589.93,"$1,373.64"
Texas,Waller,2022,"17,665","$85,906","$63,782","$10,027.78","$2,222.71","$2,169.23",$53.47,"$2,146.68","$2,066.55",$80.13,$80.58,$95.92,$40.26,$126.39,"$1,796.54",$32.12,$258.12,$6.51,$218.84,$591.10,"$1,393.74"
Texas,Ward,2022,"4,325","$73,200","$53,740","$9,677.04","$2,134.79","$2,086.78",$48.01,"$1,983.88","$1,907.77",$76.10,$75.74,$86.96,$34.67,$122.33,"$1,747.64",$30.49,$253.65,$6.13,$211.80,$574.97,"$1,348.52"
Texas,Washington,2022,"14,753","$88,252","$60,360","$10,035.59","$1,929.50","$1,881.76",$47.74,"$1,951.37","$1,870.07",$81.30,$86.17,$98.30,$32.49,$124.82,"$1,734.20",$31.56,$258.30,$6.48,$209.53,$563.04,"$1,306.26"
Texas,Webb,2022,"78,486","$73,682","$54,782","$8,998.04","$2,133.10","$2,086.36",$46.75,"$1,844.55","$1,770.55",$74.00,$68.00,$75.77,$40.66,$112.76,"$1,684.13",$28.35,$234.78,$5.54,$204.72,$554.93,"$1,333.42"
Texas,Wharton,2022,"15,812","$66,427","$50,621","$10,582.96","$2,454.82","$2,393.70",$61.12,"$2,459.33","$2,368.73",$90.60,$91.81,$111.10,$48.08,$142.96,"$1,884.59",$35.54,$278.27,$7.23,$236.54,$628.36,"$1,448.30"
Texas,Wheeler,2022,"2,040","$81,015","$59,474","$9,702.62","$2,099.65","$2,046.57",$53.09,"$2,015.60","$1,917.11",$98.49,$100.40,$102.78,$36.54,$144.31,"$1,769.28",$33.03,$261.12,$7.18,$219.10,$579.11,"$1,279.26"
Texas,Wichita,2022,"49,112","$67,295","$51,700","$9,202.62","$1,844.78","$1,801.27",$43.51,"$1,825.25","$1,744.48",$80.76,$75.88,$86.00,$27.74,$117.45,"$1,667.31",$29.42,$242.34,$6.13,$200.65,$543.10,"$1,247.73"
Texas,Wilbarger,2022,"5,033","$61,899","$41,899","$8,615.49","$1,667.56","$1,627.55",$40.01,"$1,681.35","$1,605.98",$75.36,$74.99,$79.25,$26.64,$111.24,"$1,611.82",$27.56,$233.05,$6.12,$195.67,$527.17,"$1,189.52"
Texas,Willacy,2022,"5,862","$50,810","$37,588","$7,527.34","$1,468.71","$1,434.75",$33.97,"$1,424.52","$1,358.63",$65.89,$56.70,$62.66,$24.90,$92.83,"$1,516.70",$23.13,$208.86,$5.45,$181.90,$492.42,"$1,124.91"
Texas,Williamson,2022,"225,409","$122,706","$97,997","$11,766.06","$3,012.15","$2,946.50",$65.65,"$2,640.04","$2,547.97",$92.07,$101.15,$118.62,$54.46,$159.51,"$1,979.49",$38.72,$294.74,$6.63,$246.11,$656.14,"$1,583.24"
Texas,Wilson,2022,"17,462","$100,282","$80,444","$10,558.55","$2,405.41","$2,345.49",$59.92,"$2,357.23","$2,264.34",$92.89,$95.37,$108.56,$46.43,$138.44,"$1,861.36",$35.82,$270.69,$7.01,$229.36,$619.38,"$1,435.58"
Texas,Winkler,2022,"2,735","$71,733","$63,004","$9,955.37","$2,251.13","$2,201.08",$50.05,"$2,039.77","$1,961.30",$78.47,$77.17,$90.92,$37.20,$124.92,"$1,784.49",$31.83,$259.52,$6.19,$217.68,$586.46,"$1,383.96"
Texas,Wise,2022,"24,393","$89,867","$71,413","$10,708.25","$2,463.94","$2,401.84",$62.11,"$2,415.49","$2,322.04",$93.46,$96.53,$107.20,$48.25,$141.65,"$1,882.91",$36.30,$275.43,$7.16,$232.23,$628.39,"$1,463.80"
Texas,Wood,2022,"18,376","$79,481","$58,617","$10,006.15","$2,003.52","$1,950.42",$53.10,"$2,205.21","$2,103.36",$101.85,$108.58,$114.57,$35.04,$142.47,"$1,789.63",$35.11,$270.42,$7.72,$222.97,$592.61,"$1,297.87"
Texas,Yoakum,2022,"2,760","$73,032","$56,158","$11,505.04","$2,627.17","$2,560.84",$66.33,"$1,869.72","$1,778.81",$90.91,$105.68,$89.35,$36.61,$152.46,"$1,529.99",$28.47,$305.81,$5.98,$228.68,$549.42,"$1,293.14"
Texas,Young,2022,"7,289","$77,576","$52,935","$9,140.46","$1,757.16","$1,708.82",$48.34,"$1,984.49","$1,889.63",$94.86,$94.08,$101.50,$30.60,$126.18,"$1,694.22",$31.77,$248.97,$7.24,$210.11,$562.16,"$1,232.77"
Texas,Zapata,2022,"4,513","$53,451","$34,220","$8,007.16","$1,665.43","$1,627.23",$38.19,"$1,526.72","$1,461.49",$65.23,$61.34,$65.29,$31.13,$97.36,"$1,569.54",$24.73,$216.81,$5.40,$187.71,$514.64,"$1,195.63"
Texas,Zavala,2022,"3,541","$43,324","$32,610","$7,229.27","$1,347.98","$1,316.23",$31.75,"$1,330.56","$1,264.59",$65.96,$58.25,$63.45,$21.93,$90.54,"$1,462.78",$22.94,$205.15,$5.47,$176.74,$476.08,"$1,077.58"
Texas,Anderson,2027,,,,"$11,303.21","$2,227.69","$2,173.23",$54.46,"$2,352.86","$2,242.17",$110.69,$112.10,$120.61,$37.83,$145.80,"$2,039.99",$34.00,$277.36,$8.76,$249.22,$668.96,"$1,499.34"
Texas,Andrews,2027,,,,"$13,573.13","$3,265.70","$3,196.84",$68.86,"$2,773.04","$2,675.72",$97.32,$105.34,$133.36,$50.71,$158.89,"$2,260.54",$36.54,$311.50,$8.09,$277.78,$739.51,"$1,792.86"
Texas,Angelina,2027,,,,"$11,296.72","$2,255.46","$2,202.53",$52.92,"$2,319.52","$2,218.08",$101.44,$100.64,$113.41,$37.50,$137.75,"$2,038.62",$32.84,$275.95,$8.31,$247.69,$669.16,"$1,522.71"
Texas,Aransas,2027,,,,"$12,003.80","$2,416.00","$2,354.72",$61.28,"$2,632.49","$2,517.30",$115.19,$126.13,$138.59,$41.51,$155.46,"$2,117.39",$36.65,$293.22,$9.31,$260.99,$703.49,"$1,553.85"
Texas,Archer,2027,,,,"$12,326.64","$2,549.85","$2,486.86",$62.99,"$2,652.43","$2,539.97",$112.46,$119.26,$132.42,$43.72,$153.11,"$2,146.04",$36.85,$294.27,$8.94,$262.23,$710.60,"$1,608.93"
Texas,Armstrong,2027,,,,"$13,256.10","$2,903.26","$2,835.62",$67.64,"$2,879.21","$2,754.34",$124.87,$132.94,$148.69,$47.19,$167.93,"$2,242.45",$40.68,$311.62,$9.26,$273.49,$737.73,"$1,673.22"
Texas,Atascosa,2027,,,,"$12,303.96","$2,773.16","$2,710.88",$62.28,"$2,600.29","$2,497.75",$102.54,$104.38,$122.31,$47.22,$149.84,"$2,156.29",$35.35,$289.51,$8.19,$262.76,$710.89,"$1,672.58"
Texas,Austin,2027,,,,"$14,378.74","$3,386.50","$3,301.88",$84.62,"$3,450.48","$3,331.79",$118.69,$135.21,$166.32,$67.27,$183.37,"$2,408.29",$43.12,$336.70,$9.98,$302.29,$808.88,"$1,867.93"
Texas,Bailey,2027,,,,"$13,213.06","$2,728.71","$2,669.68",$59.03,"$2,190.11","$2,087.21",$102.90,$116.67,$116.26,$33.72,$155.63,"$1,807.24",$30.02,$323.78,$7.66,$261.03,$644.83,"$1,510.27"
Texas,Bandera,2027,,,,"$12,839.32","$2,740.83","$2,672.12",$68.71,"$2,850.41","$2,731.67",$118.74,$129.20,$147.59,$49.15,$165.15,"$2,211.55",$39.11,$304.27,$9.45,$271.36,$732.05,"$1,655.57"
Texas,Bastrop,2027,,,,"$13,322.70","$3,126.59","$3,055.28",$71.31,"$2,897.20","$2,792.70",$104.50,$109.80,$136.23,$55.75,$160.57,"$2,268.47",$38.49,$306.50,$8.46,$277.14,$748.34,"$1,788.01"
Texas,Baylor,2027,,,,"$11,105.09","$2,124.16","$2,074.55",$49.61,"$2,189.38","$2,086.44",$102.95,$96.02,$110.59,$30.21,$130.53,"$2,000.56",$31.91,$271.42,$8.23,$243.12,$655.23,"$1,470.53"
Texas,Bee,2027,,,,"$11,228.94","$2,359.21","$2,303.53",$55.68,"$2,342.47","$2,242.65",$99.82,$97.30,$111.49,$39.08,$136.42,"$2,036.21",$32.48,$270.93,$8.06,$246.72,$672.21,"$1,538.69"
Texas,Bell,2027,,,,"$11,961.37","$2,665.63","$2,608.05",$57.58,"$2,399.20","$2,297.03",$102.17,$107.16,$120.60,$42.03,$148.85,"$2,076.43",$34.15,$281.33,$7.75,$251.60,$680.41,"$1,621.25"
Texas,Bexar,2027,,,,"$12,490.61","$2,911.96","$2,849.83",$62.13,"$2,605.36","$2,508.80",$96.56,$98.87,$120.99,$48.88,$149.58,"$2,159.54",$34.85,$289.34,$7.71,$261.78,$706.29,"$1,704.24"
Texas,Blanco,2027,,,,"$13,843.04","$3,096.65","$3,020.82",$75.83,"$3,095.86","$2,977.04",$118.83,$131.47,$159.83,$55.44,$173.15,"$2,311.13",$41.93,$318.67,$9.50,$284.58,$765.33,"$1,775.34"
Texas,Borden,2027,,,,"$12,184.62","$2,573.26","$2,507.15",$66.11,"$2,756.60","$2,638.37",$118.23,$125.93,$124.04,$47.25,$162.21,"$2,159.43",$36.76,$303.85,$9.14,$269.59,$732.11,"$1,593.69"
Texas,Bosque,2027,,,,"$12,266.85","$2,449.11","$2,388.94",$60.17,"$2,594.47","$2,478.25",$116.22,$127.44,$137.48,$41.50,$159.05,"$2,124.93",$36.45,$292.64,$9.19,$260.02,$696.89,"$1,582.09"
Texas,Bowie,2027,,,,"$12,052.75","$2,548.20","$2,487.90",$60.30,"$2,485.51","$2,374.40",$111.11,$115.69,$125.65,$43.03,$153.91,"$2,110.14",$34.49,$282.20,$8.61,$253.91,$686.16,"$1,549.20"
Texas,Brazoria,2027,,,,"$13,403.00","$3,224.73","$3,153.65",$71.08,"$2,955.17","$2,854.73",$100.43,$106.41,$133.70,$57.07,$161.21,"$2,288.16",$37.66,$308.99,$8.37,$281.49,$754.17,"$1,825.37"
Texas,Brazos,2027,,,,"$12,536.90","$2,518.83","$2,465.31",$53.52,"$2,210.46","$2,129.77",$80.69,$86.96,$108.26,$39.04,$131.31,"$2,035.56",$30.52,$278.66,$6.45,$234.93,$643.05,"$1,628.79"
Texas,Brewster,2027,,,,"$11,408.51","$2,289.01","$2,234.00",$55.01,"$2,373.33","$2,269.67",$103.65,$107.53,$122.39,$37.69,$141.78,"$2,057.37",$33.27,$280.27,$8.77,$250.73,$671.38,"$1,505.67"
Texas,Briscoe,2027,,,,"$11,130.39","$2,053.07","$2,004.09",$48.98,"$2,330.41","$2,217.30",$113.11,$114.61,$120.13,$30.73,$148.13,"$2,002.15",$33.55,$277.09,$8.83,$247.98,$665.12,"$1,442.25"
Texas,Brooks,2027,,,,"$9,615.88","$1,883.19","$1,841.77",$41.42,"$1,844.33","$1,761.64",$82.68,$80.30,$83.69,$29.09,$111.99,"$1,854.87",$27.18,$241.95,$7.16,$222.85,$610.90,"$1,388.33"
Texas,Brown,2027,,,,"$11,905.22","$2,394.96","$2,335.27",$59.69,"$2,585.33","$2,466.77",$118.56,$123.75,$133.66,$41.04,$154.85,"$2,093.84",$35.75,$286.96,$9.05,$257.37,$693.61,"$1,548.68"
Texas,Burleson,2027,,,,"$13,072.30","$2,593.84","$2,531.77",$62.07,"$2,585.66","$2,483.63",$102.03,$115.92,$134.52,$42.33,$151.83,"$2,173.97",$37.16,$303.15,$8.70,$258.64,$707.58,"$1,653.88"
Texas,Burnet,2027,,,,"$13,833.00","$3,128.63","$3,055.21",$73.42,"$3,069.73","$2,952.23",$117.49,$136.74,$158.31,$54.85,$178.55,"$2,303.32",$41.17,$319.61,$9.33,$283.95,$760.45,"$1,767.56"
Texas,Caldwell,2027,,,,"$13,023.10","$3,040.40","$2,972.86",$67.54,"$2,778.46","$2,676.98",$101.49,$105.96,$128.81,$52.76,$156.73,"$2,236.16",$37.07,$300.34,$8.20,$271.96,$735.47,"$1,760.19"
Texas,Calhoun,2027,,,,"$11,943.34","$2,432.96","$2,372.27",$60.69,"$2,613.64","$2,504.80",$108.83,$121.66,$128.27,$41.67,$153.19,"$2,120.48",$35.84,$290.09,$9.04,$259.73,$703.54,"$1,569.84"
Texas,Callahan,2027,,,,"$12,157.35","$2,461.31","$2,403.27",$58.04,"$2,485.03","$2,376.55",$108.48,$114.60,$123.49,$39.22,$149.76,"$2,113.42",$35.27,$290.42,$8.72,$256.30,$695.10,"$1,583.00"
Texas,Cameron,2027,,,,"$10,070.95","$2,092.57","$2,047.42",$45.15,"$1,941.73","$1,856.25",$85.47,$78.85,$86.96,$35.32,$116.16,"$1,900.18",$27.50,$243.59,$6.93,$227.77,$620.11,"$1,470.88"
Texas,Camp,2027,,,,"$12,188.53","$2,405.12","$2,347.43",$57.69,"$2,624.64","$2,507.59",$117.05,$129.94,$142.42,$37.22,$161.54,"$2,146.30",$37.07,$294.37,$9.45,$261.32,$702.95,"$1,555.79"
Texas,Carson,2027,,,,"$13,515.90","$3,064.61","$2,991.64",$72.97,"$2,984.41","$2,861.21",$123.20,$146.57,$152.76,$55.57,$177.10,"$2,277.31",$41.65,$317.09,$9.78,$278.40,$753.14,"$1,747.66"
Texas,Cass,2027,,,,"$10,891.46","$2,353.43","$2,296.78",$56.65,"$1,988.56","$1,878.18",$110.38,$110.88,$114.40,$37.88,$149.71,"$1,997.91",$31.26,$264.17,$8.21,$222.65,$608.73,"$1,430.90"
Texas,Castro,2027,,,,"$13,274.35","$2,917.11","$2,849.50",$67.61,"$2,853.24","$2,739.82",$113.42,$124.80,$147.46,$49.10,$169.91,"$2,222.52",$38.80,$309.22,$8.93,$275.38,$738.54,"$1,702.73"
Texas,Chambers,2027,,,,"$13,435.47","$3,265.73","$3,193.46",$72.27,"$2,960.10","$2,859.90",$100.20,$109.69,$136.36,$60.18,$160.58,"$2,295.30",$38.04,$310.95,$8.41,$282.90,$756.77,"$1,823.56"
Texas,Cherokee,2027,,,,"$11,261.36","$2,227.63","$2,173.52",$54.11,"$2,287.28","$2,182.89",$104.39,$110.23,$119.92,$38.41,$142.07,"$2,025.95",$33.66,$276.39,$8.51,$248.58,$665.16,"$1,514.44"
Texas,Childress,2027,,,,"$10,189.66","$1,947.22","$1,903.32",$43.90,"$1,928.29","$1,829.04",$99.26,$84.68,$95.91,$28.47,$124.73,"$1,899.66",$29.79,$253.10,$7.69,$228.40,$610.89,"$1,387.94"
Texas,Clay,2027,,,,"$12,446.62","$2,492.37","$2,431.04",$61.33,"$2,621.94","$2,506.23",$115.71,$122.62,$140.38,$40.96,$155.87,"$2,145.90",$37.02,$295.17,$9.06,$261.18,$701.12,"$1,581.40"
